,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
416,au2005                        ,97,257,1,17.892,,0.305607,2020-04-01
417,au2006                        ,3188,14815,267,2618.528,,0.309276,2020-04-01
418,au2008                        ,607,3925,136,871.25,,0.283794,2020-04-01
419,au2010                        ,277,1100,113,290.714,,0.25413,2020-04-01
420,au2012                        ,12,1450,4,8.34,,0.220536,2020-04-01
421,au2102                        ,13,361,-2,10.922,,0.21086,2020-04-01
422,au2104                        ,0,216,0,0.0,,0.21086,2020-04-01
423,au2005                        ,48,280,23,3.464,,0.321291,2020-04-02
424,au2006                        ,2713,14617,-198,2244.224,,0.300304,2020-04-02
425,au2008                        ,600,3965,40,891.766,,0.278729,2020-04-02
426,au2010                        ,210,1161,61,220.962,,0.257519,2020-04-02
427,au2012                        ,32,1466,16,32.088,,0.239457,2020-04-02
428,au2102                        ,0,361,0,0.0,,0.239457,2020-04-02
429,au2104                        ,11,223,7,4.996,,0.208385,2020-04-02
430,au2005                        ,89,293,13,18.5,,0.306126,2020-04-03
431,au2006                        ,2836,14776,159,2523.92,,0.298766,2020-04-03
432,au2008                        ,951,3966,1,1134.848,,0.267237,2020-04-03
433,au2010                        ,332,1238,77,314.758,,0.247858,2020-04-03
434,au2012                        ,90,1468,2,112.796,,0.219483,2020-04-03
435,au2102                        ,11,356,-5,11.424,,0.213502,2020-04-03
436,au2104                        ,33,244,21,25.89,,0.200182,2020-04-03
437,au2005                        ,64,290,-3,19.918,,0.313273,2020-04-07
438,au2006                        ,4520,14889,113,4118.024,,0.308323,2020-04-07
439,au2008                        ,1341,3936,-30,1512.9,,0.279994,2020-04-07
440,au2010                        ,930,1209,-29,829.116,,0.241131,2020-04-07
441,au2012                        ,86,1482,14,75.246,,0.227386,2020-04-07
442,au2102                        ,21,352,-4,18.696,,0.209389,2020-04-07
443,au2104                        ,22,260,16,5.898,,0.20179,2020-04-07
444,au2005                        ,38,294,4,10.356,,0.293809,2020-04-08
445,au2006                        ,2971,15241,352,2221.928,,0.302814,2020-04-08
446,au2008                        ,653,3935,-1,692.506,,0.263108,2020-04-08
447,au2010                        ,422,1313,104,289.494,,0.233353,2020-04-08
448,au2012                        ,36,1464,-18,23.244,,0.216404,2020-04-08
449,au2102                        ,6,347,-5,3.332,,0.207216,2020-04-08
450,au2104                        ,16,267,7,8.994,,0.192459,2020-04-08
451,au2005                        ,34,313,19,21.064,,0.311507,2020-04-09
452,au2006                        ,2221,15645,404,1493.946,,0.300694,2020-04-09
453,au2008                        ,398,3944,9,381.852,,0.257362,2020-04-09
454,au2010                        ,292,1344,31,377.818,,0.229926,2020-04-09
455,au2012                        ,65,1457,-7,70.27,,0.21161,2020-04-09
456,au2102                        ,13,344,-3,13.926,,0.202017,2020-04-09
457,au2104                        ,0,267,0,0.0,,0.202017,2020-04-09
458,au2005                        ,45,302,-11,17.952,,0.295899,2020-04-10
459,au2006                        ,2887,15844,199,1860.422,,0.290819,2020-04-10
460,au2008                        ,687,3902,-42,504.738,,0.258354,2020-04-10
461,au2010                        ,307,1334,-10,350.876,,0.237402,2020-04-10
462,au2012                        ,85,1445,-12,72.164,,0.21715,2020-04-10
463,au2102                        ,20,343,-1,21.104,,0.206503,2020-04-10
464,au2104                        ,0,267,0,0.0,,0.206503,2020-04-10
465,au2005                        ,55,311,9,9.524,,0.341842,2020-04-13
466,au2006                        ,4663,16214,370,2846.228,,0.276663,2020-04-13
467,au2008                        ,1335,4099,197,1457.942,,0.244337,2020-04-13
468,au2010                        ,473,1465,131,705.582,,0.227267,2020-04-13
469,au2012                        ,35,1443,-2,46.15,,0.214737,2020-04-13
470,au2102                        ,10,338,-5,14.126,,0.21318,2020-04-13
471,au2104                        ,12,274,7,7.776,,0.19163,2020-04-13
472,au2005                        ,38,317,6,5.844,,0.263075,2020-04-14
473,au2006                        ,5789,16221,7,3782.292,,0.280334,2020-04-14
474,au2008                        ,1237,4176,77,1570.828,,0.254014,2020-04-14
475,au2010                        ,565,1593,128,830.648,,0.232998,2020-04-14
476,au2012                        ,101,1437,-6,101.404,,0.22109,2020-04-14
477,au2102                        ,52,344,6,43.606,,0.20533,2020-04-14
478,au2104                        ,27,278,4,24.004,,0.19579,2020-04-14
479,au2005                        ,28,324,7,2.218,,0.369604,2020-04-15
480,au2006                        ,3422,16572,351,2502.53,,0.270107,2020-04-15
481,au2008                        ,960,4325,149,1273.738,,0.248897,2020-04-15
482,au2010                        ,379,1692,99,603.908,,0.232868,2020-04-15
483,au2012                        ,21,1446,9,26.348,,0.226932,2020-04-15
484,au2102                        ,6,344,0,1.658,,0.210089,2020-04-15
485,au2104                        ,1,278,0,1.682,,0.219594,2020-04-15
486,au2005                        ,65,350,26,5.69,,0.284607,2020-04-16
487,au2006                        ,4879,16518,-54,2977.128,,0.255626,2020-04-16
488,au2007                        ,0,0,0,0.0,,0.255626,2020-04-16
489,au2008                        ,1385,4568,243,1470.744,,0.242843,2020-04-16
490,au2010                        ,590,1752,60,714.326,,0.227208,2020-04-16
491,au2012                        ,53,1452,6,59.65,,0.220567,2020-04-16
492,au2102                        ,40,335,-9,35.308,,0.204051,2020-04-16
493,au2104                        ,39,297,19,12.128,,0.193716,2020-04-16
494,au2005                        ,18,351,1,1.108,,0.303638,2020-04-17
495,au2006                        ,7947,17093,575,4817.896,,0.274044,2020-04-17
496,au2007                        ,0,0,0,0.0,,0.274044,2020-04-17
497,au2008                        ,1640,4782,214,1979.11,,0.24103,2020-04-17
498,au2010                        ,788,1865,113,758.426,,0.232304,2020-04-17
499,au2012                        ,81,1482,30,96.872,,0.223785,2020-04-17
500,au2102                        ,24,341,6,14.296,,0.207619,2020-04-17
501,au2104                        ,31,296,-1,9.984,,0.21305,2020-04-17
502,au2005                        ,20,341,-10,0.56,,0.528941,2020-04-20
503,au2006                        ,6523,17827,734,3333.312,,0.278817,2020-04-20
504,au2007                        ,0,0,0,0.0,,0.278817,2020-04-20
505,au2008                        ,1944,5180,398,2743.552,,0.245901,2020-04-20
506,au2010                        ,865,2029,164,1047.456,,0.240164,2020-04-20
507,au2012                        ,139,1464,-18,178.028,,0.221126,2020-04-20
508,au2102                        ,27,337,-4,29.652,,0.21501,2020-04-20
509,au2104                        ,9,303,7,15.632,,0.20961,2020-04-20
510,au2005                        ,6,343,2,0.188,,0.436569,2020-04-21
511,au2006                        ,3884,18051,224,1985.456,,0.264194,2020-04-21
512,au2007                        ,0,0,0,0.0,,0.264194,2020-04-21
513,au2008                        ,684,5258,78,732.192,,0.248961,2020-04-21
514,au2010                        ,234,2020,-9,173.962,,0.248265,2020-04-21
515,au2012                        ,27,1470,6,37.76,,0.218212,2020-04-21
516,au2102                        ,9,335,-2,12.118,,0.217864,2020-04-21
517,au2104                        ,7,302,-1,3.612,,0.204995,2020-04-21
518,au2005                        ,37,352,9,3.802,,0.506964,2020-04-22
519,au2006                        ,3986,18382,331,1549.456,,0.298305,2020-04-22
520,au2007                        ,0,0,0,0.0,,0.298305,2020-04-22
521,au2008                        ,607,5282,24,451.258,,0.261308,2020-04-22
522,au2010                        ,451,2039,19,533.394,,0.248083,2020-04-22
523,au2012                        ,45,1476,6,41.19,,0.230551,2020-04-22
524,au2102                        ,15,336,1,22.598,,0.214955,2020-04-22
525,au2104                        ,15,300,-2,6.432,,0.204329,2020-04-22
526,au2005                        ,8,353,1,0.222,,0.480875,2020-04-23
527,au2006                        ,5689,18400,18,3985.45,,0.301746,2020-04-23
528,au2007                        ,4,1,1,2.018,,0.277252,2020-04-23
529,au2008                        ,1249,5380,98,1231.91,,0.261535,2020-04-23
530,au2010                        ,474,2050,11,430.896,,0.256554,2020-04-23
531,au2012                        ,75,1495,19,69.29,,0.231802,2020-04-23
532,au2102                        ,7,340,4,4.496,,0.222774,2020-04-23
533,au2104                        ,12,296,-4,4.742,,0.210367,2020-04-23
534,au2005                        ,31,0,-353,6.76,47,0.253861,2020-04-24
535,au2006                        ,3781,19027,627,1709.768,,0.308543,2020-04-24
536,au2007                        ,1,1,0,1.156,,0.228162,2020-04-24
537,au2008                        ,882,5367,-13,1194.554,,0.259572,2020-04-24
538,au2010                        ,261,2064,14,506.866,,0.254814,2020-04-24
539,au2012                        ,31,1500,5,32.37,,0.219286,2020-04-24
540,au2102                        ,15,340,0,17.74,,0.220369,2020-04-24
541,au2104                        ,21,305,9,10.076,,0.206609,2020-04-24
542,au2006                        ,3800,18887,-140,2254.12,,0.292733,2020-04-27
543,au2007                        ,0,1,0,0.0,,0.292733,2020-04-27
544,au2008                        ,1854,5509,142,2532.21,,0.264535,2020-04-27
545,au2010                        ,1091,2009,-55,1491.632,,0.261454,2020-04-27
546,au2012                        ,71,1517,17,60.502,,0.261709,2020-04-27
547,au2102                        ,3,343,3,0.948,,0.22753,2020-04-27
548,au2104                        ,15,300,-5,12.676,,0.214746,2020-04-27
549,au2006                        ,5100,18992,105,2586.984,,0.291749,2020-04-28
550,au2007                        ,0,1,0,0.0,,0.291749,2020-04-28
551,au2008                        ,2608,6054,545,3158.798,,0.262209,2020-04-28
552,au2010                        ,1365,2139,130,2088.2,,0.258689,2020-04-28
553,au2012                        ,261,1607,90,197.142,,0.240928,2020-04-28
554,au2102                        ,16,348,5,21.064,,0.217461,2020-04-28
555,au2104                        ,42,298,-2,24.732,,0.216955,2020-04-28
556,au2006                        ,5078,19391,399,1817.588,,0.312041,2020-04-29
557,au2007                        ,0,1,0,0.0,,0.312041,2020-04-29
558,au2008                        ,1487,6127,73,1266.222,,0.285956,2020-04-29
559,au2010                        ,438,2140,1,577.754,,0.248964,2020-04-29
560,au2012                        ,21,1612,5,20.362,,0.229027,2020-04-29
561,au2102                        ,13,359,11,5.74,,0.230569,2020-04-29
562,au2104                        ,8,298,0,2.694,,0.225725,2020-04-29
563,au2006                        ,4161,19557,166,1614.996,,0.303166,2020-04-30
564,au2007                        ,0,1,0,0.0,,0.303166,2020-04-30
565,au2008                        ,1463,6186,59,1178.412,,0.258733,2020-04-30
566,au2010                        ,456,2097,-43,424.428,,0.263146,2020-04-30
567,au2012                        ,202,1719,107,148.756,,0.267385,2020-04-30
568,au2102                        ,3,362,3,1.228,,0.231951,2020-04-30
569,au2104                        ,0,298,0,0.0,,0.231951,2020-04-30
570,au2006                        ,5705,20066,509,1937.514,,0.293588,2020-05-06
571,au2007                        ,0,1,0,0.0,,0.293588,2020-05-06
572,au2008                        ,1290,6208,22,1211.012,,0.249438,2020-05-06
573,au2010                        ,530,2059,-38,650.542,,0.246244,2020-05-06
574,au2012                        ,141,1787,68,182.972,,0.232811,2020-05-06
575,au2102                        ,4,362,0,8.29,,0.215439,2020-05-06
576,au2104                        ,15,299,1,19.296,,0.215811,2020-05-06
577,au2006                        ,12317,19495,-571,4504.61,,0.230355,2020-05-07
578,au2007                        ,2,2,1,0.056,,0.285941,2020-05-07
579,au2008                        ,2698,6630,422,1728.444,,0.238594,2020-05-07
580,au2010                        ,1202,2277,218,1367.118,,0.22827,2020-05-07
581,au2012                        ,274,1801,14,381.262,,0.227005,2020-05-07
582,au2102                        ,66,385,23,68.508,,0.212685,2020-05-07
583,au2104                        ,56,324,25,61.842,,0.20588,2020-05-07
584,au2006                        ,9548,19537,42,3224.624,,0.253313,2020-05-08
585,au2007                        ,7,7,5,1.22,,0.199584,2020-05-08
586,au2008                        ,3620,6775,145,2500.484,,0.243412,2020-05-08
587,au2010                        ,1741,2155,-122,1967.938,,0.238138,2020-05-08
588,au2012                        ,167,1778,-23,167.668,,0.225534,2020-05-08
589,au2102                        ,13,391,6,9.798,,0.215367,2020-05-08
590,au2104                        ,27,324,0,27.89,,0.214368,2020-05-08
591,au2006                        ,6027,19782,245,1434.122,,0.262533,2020-05-11
592,au2007                        ,6,5,-2,1.664,,0.275054,2020-05-11
593,au2008                        ,2905,7401,626,2081.762,,0.2288,2020-05-11
594,au2010                        ,1566,2309,154,1925.104,,0.222055,2020-05-11
595,au2012                        ,126,1769,-9,110.248,,0.223373,2020-05-11
596,au2102                        ,12,396,5,6.012,,0.225869,2020-05-11
597,au2104                        ,7,321,-3,3.306,,0.218235,2020-05-11
598,au2006                        ,4022,19736,-46,1521.982,,0.265499,2020-05-12
599,au2007                        ,2,5,0,0.604,,0.132879,2020-05-12
600,au2008                        ,1917,7826,425,1013.8,,0.224819,2020-05-12
601,au2010                        ,643,2369,60,710.994,,0.225862,2020-05-12
602,au2012                        ,48,1774,5,67.69,,0.213122,2020-05-12
603,au2102                        ,1,397,1,1.072,,0.210464,2020-05-12
