,合约系列,隐含波动率(%),date
822,m1807,13.85,2017-09-19
823,m1808,16.69,2017-09-19
824,m1809,15.22,2017-09-19
825,m1711,11.43,2017-09-20
826,m1712,12.96,2017-09-20
827,m1801,17.27,2017-09-20
828,m1803,14.32,2017-09-20
829,m1805,15.81,2017-09-20
830,m1807,15.81,2017-09-20
831,m1808,16.96,2017-09-20
832,m1809,14.42,2017-09-20
833,m1711,9.72,2017-09-21
834,m1712,12.06,2017-09-21
835,m1801,16.94,2017-09-21
836,m1803,16.75,2017-09-21
837,m1805,15.97,2017-09-21
838,m1807,13.56,2017-09-21
839,m1808,13.56,2017-09-21
840,m1809,14.9,2017-09-21
841,m1711,9.9,2017-09-22
842,m1712,12.09,2017-09-22
843,m1801,16.26,2017-09-22
844,m1803,15.34,2017-09-22
845,m1805,15.95,2017-09-22
846,m1807,15.49,2017-09-22
847,m1808,13.47,2017-09-22
848,m1809,14.95,2017-09-22
849,m1711,13.64,2017-09-25
850,m1712,14.79,2017-09-25
851,m1801,16.48,2017-09-25
852,m1803,14.17,2017-09-25
853,m1805,16.05,2017-09-25
854,m1807,15.73,2017-09-25
855,m1808,15.42,2017-09-25
856,m1809,14.64,2017-09-25
857,m1711,10.95,2017-09-26
858,m1712,11.55,2017-09-26
859,m1801,16.74,2017-09-26
860,m1803,18.24,2017-09-26
861,m1805,16.63,2017-09-26
862,m1807,14.51,2017-09-26
863,m1808,15.68,2017-09-26
864,m1809,14.98,2017-09-26
865,m1711,10.52,2017-09-27
866,m1712,13.28,2017-09-27
867,m1801,16.66,2017-09-27
868,m1803,15.08,2017-09-27
869,m1805,16.38,2017-09-27
870,m1807,15.33,2017-09-27
871,m1808,14.18,2017-09-27
872,m1809,14.88,2017-09-27
873,m1711,12.04,2017-09-28
874,m1712,13.35,2017-09-28
875,m1801,17.01,2017-09-28
876,m1803,15.12,2017-09-28
877,m1805,16.21,2017-09-28
878,m1807,17.68,2017-09-28
879,m1808,14.37,2017-09-28
880,m1809,14.68,2017-09-28
881,m1711,12.11,2017-09-29
882,m1712,11.88,2017-09-29
883,m1801,17.45,2017-09-29
884,m1803,17.59,2017-09-29
885,m1805,17.48,2017-09-29
886,m1807,16.54,2017-09-29
887,m1808,14.74,2017-09-29
888,m1809,15.33,2017-09-29
889,m1711,22.94,2017-10-09
890,m1712,16.82,2017-10-09
891,m1801,17.3,2017-10-09
892,m1803,17.03,2017-10-09
893,m1805,16.33,2017-10-09
894,m1807,13.77,2017-10-09
895,m1808,16.65,2017-10-09
896,m1809,15.85,2017-10-09
897,m1711,17.08,2017-10-10
898,m1712,15.24,2017-10-10
899,m1801,15.94,2017-10-10
900,m1803,15.86,2017-10-10
901,m1805,15.64,2017-10-10
902,m1807,14.23,2017-10-10
903,m1808,16.5,2017-10-10
904,m1809,14.51,2017-10-10
905,m1711,37.33,2017-10-11
906,m1712,13.69,2017-10-11
907,m1801,15.85,2017-10-11
908,m1803,16.43,2017-10-11
909,m1805,15.22,2017-10-11
910,m1807,15.29,2017-10-11
911,m1808,13.48,2017-10-11
912,m1809,14.01,2017-10-11
913,m1711,28.71,2017-10-12
914,m1712,15.66,2017-10-12
915,m1801,15.85,2017-10-12
916,m1803,15.13,2017-10-12
917,m1805,15.21,2017-10-12
918,m1807,15.29,2017-10-12
919,m1808,15.34,2017-10-12
920,m1809,13.93,2017-10-12
921,m1711,12.97,2017-10-13
922,m1712,12.97,2017-10-13
923,m1801,15.04,2017-10-13
924,m1803,14.64,2017-10-13
925,m1805,14.86,2017-10-13
926,m1807,14.26,2017-10-13
927,m1808,14.74,2017-10-13
928,m1809,14.05,2017-10-13
929,m1712,15.39,2017-10-16
930,m1801,15.07,2017-10-16
931,m1803,15.22,2017-10-16
932,m1805,14.86,2017-10-16
933,m1807,14.94,2017-10-16
934,m1808,15.33,2017-10-16
935,m1809,14.24,2017-10-16
936,m1712,16.07,2017-10-17
937,m1801,15.03,2017-10-17
938,m1803,14.67,2017-10-17
939,m1805,15.25,2017-10-17
940,m1807,15.12,2017-10-17
941,m1808,15.12,2017-10-17
942,m1809,14.1,2017-10-17
943,m1712,14.91,2017-10-18
944,m1801,13.95,2017-10-18
945,m1803,14.86,2017-10-18
946,m1805,15.06,2017-10-18
947,m1807,14.83,2017-10-18
948,m1808,15.19,2017-10-18
949,m1809,13.61,2017-10-18
950,m1712,11.11,2017-10-19
951,m1801,14.1,2017-10-19
952,m1803,13.72,2017-10-19
953,m1805,14.08,2017-10-19
954,m1807,14.08,2017-10-19
955,m1808,15.78,2017-10-19
956,m1809,13.43,2017-10-19
957,m1712,13.57,2017-10-20
958,m1801,14.53,2017-10-20
959,m1803,14.16,2017-10-20
960,m1805,13.55,2017-10-20
961,m1807,13.87,2017-10-20
962,m1808,12.52,2017-10-20
963,m1809,13.18,2017-10-20
964,m1712,10.27,2017-10-23
965,m1801,14.45,2017-10-23
966,m1803,13.47,2017-10-23
967,m1805,13.82,2017-10-23
968,m1807,13.42,2017-10-23
969,m1808,14.35,2017-10-23
970,m1809,12.95,2017-10-23
971,m1712,15.97,2017-10-24
972,m1801,14.13,2017-10-24
973,m1803,14.32,2017-10-24
974,m1805,13.51,2017-10-24
975,m1807,15.33,2017-10-24
976,m1808,14.36,2017-10-24
977,m1809,12.65,2017-10-24
978,m1712,14.87,2017-10-25
979,m1801,13.65,2017-10-25
980,m1803,13.99,2017-10-25
981,m1805,12.94,2017-10-25
982,m1807,13.26,2017-10-25
983,m1808,13.17,2017-10-25
984,m1809,13.35,2017-10-25
985,m1712,14.15,2017-10-26
986,m1801,14.11,2017-10-26
987,m1803,11.95,2017-10-26
988,m1805,13.33,2017-10-26
989,m1807,11.79,2017-10-26
990,m1808,11.93,2017-10-26
991,m1809,12.71,2017-10-26
992,m1712,20.19,2017-10-27
993,m1801,12.92,2017-10-27
994,m1803,13.22,2017-10-27
995,m1805,12.98,2017-10-27
996,m1807,12.88,2017-10-27
997,m1808,12.73,2017-10-27
998,m1809,12.54,2017-10-27
999,m1712,9.85,2017-10-30
1000,m1801,13.08,2017-10-30
1001,m1803,12.91,2017-10-30
1002,m1805,12.89,2017-10-30
1003,m1807,11.96,2017-10-30
1004,m1808,12.51,2017-10-30
1005,m1809,12.89,2017-10-30
1006,m1712,9.44,2017-10-31
1007,m1801,14.84,2017-10-31
1008,m1803,11.61,2017-10-31
1009,m1805,12.3,2017-10-31
1010,m1807,12.62,2017-10-31
1011,m1808,11.72,2017-10-31
1012,m1809,11.98,2017-10-31
1013,m1712,10.49,2017-11-01
1014,m1801,13.53,2017-11-01
1015,m1803,11.96,2017-11-01
1016,m1805,12.17,2017-11-01
1017,m1807,12.14,2017-11-01
1018,m1808,11.36,2017-11-01
1019,m1809,11.86,2017-11-01
1020,m1712,17.39,2017-11-02
1021,m1801,12.45,2017-11-02
1022,m1803,12.1,2017-11-02
1023,m1805,12.92,2017-11-02
1024,m1807,12.01,2017-11-02
1025,m1808,13.35,2017-11-02
1026,m1809,12.01,2017-11-02
1027,m1712,22.45,2017-11-03
1028,m1801,13.52,2017-11-03
1029,m1803,13.6,2017-11-03
1030,m1805,12.39,2017-11-03
1031,m1807,10.61,2017-11-03
1032,m1808,10.98,2017-11-03
1033,m1809,11.83,2017-11-03
1034,m1712,37.75,2017-11-06
1035,m1801,12.36,2017-11-06
1036,m1803,11.39,2017-11-06
1037,m1805,12.48,2017-11-06
1038,m1807,12.38,2017-11-06
1039,m1808,10.83,2017-11-06
1040,m1809,11.91,2017-11-06
1041,m1712,13.11,2017-11-07
1042,m1801,13.11,2017-11-07
1043,m1803,12.26,2017-11-07
1044,m1805,12.31,2017-11-07
1045,m1807,12.31,2017-11-07
1046,m1808,11.91,2017-11-07
1047,m1809,11.91,2017-11-07
1048,m1801,13.93,2017-11-08
1049,m1803,12,2017-11-08
1050,m1805,11.43,2017-11-08
1051,m1807,11.46,2017-11-08
1052,m1808,11.26,2017-11-08
1053,m1809,11.86,2017-11-08
1054,m1801,13.17,2017-11-09
1055,m1803,11.87,2017-11-09
1056,m1805,11.43,2017-11-09
1057,m1807,10.7,2017-11-09
1058,m1808,11.17,2017-11-09
1059,m1809,12.32,2017-11-09
1060,m1801,11.95,2017-11-10
1061,m1803,10.62,2017-11-10
1062,m1805,11.98,2017-11-10
1063,m1807,9.68,2017-11-10
1064,m1808,11.16,2017-11-10
1065,m1809,11.63,2017-11-10
1066,m1801,12.36,2017-11-13
1067,m1803,10.84,2017-11-13
1068,m1805,11.37,2017-11-13
1069,m1807,10.7,2017-11-13
1070,m1808,10.69,2017-11-13
1071,m1809,11.66,2017-11-13
1072,m1801,11.74,2017-11-14
1073,m1803,11.51,2017-11-14
1074,m1805,11.68,2017-11-14
1075,m1807,10.57,2017-11-14
1076,m1808,10.44,2017-11-14
1077,m1809,11.78,2017-11-14
1078,m1801,11.65,2017-11-15
1079,m1803,10.95,2017-11-15
1080,m1805,12.31,2017-11-15
1081,m1807,9.57,2017-11-15
1082,m1808,11.98,2017-11-15
1083,m1809,11.58,2017-11-15
1084,m1801,11.28,2017-11-16
1085,m1803,10.61,2017-11-16
1086,m1805,12.44,2017-11-16
1087,m1807,9.23,2017-11-16
1088,m1808,10.45,2017-11-16
1089,m1809,12.14,2017-11-16
1090,m1801,11.37,2017-11-17
1091,m1803,10.93,2017-11-17
1092,m1805,12.05,2017-11-17
1093,m1807,10.3,2017-11-17
1094,m1808,12.89,2017-11-17
1095,m1809,12.66,2017-11-17
1096,m1811,13.11,2017-11-17
1097,m1801,13.57,2017-11-20
1098,m1803,12.47,2017-11-20
1099,m1805,12.61,2017-11-20
1100,m1807,11.39,2017-11-20
1101,m1808,10.99,2017-11-20
1102,m1809,12.91,2017-11-20
1103,m1811,11.75,2017-11-20
1104,m1801,14.58,2017-11-21
1105,m1803,9.16,2017-11-21
1106,m1805,12.8,2017-11-21
1107,m1807,10.96,2017-11-21
1108,m1808,10.96,2017-11-21
1109,m1809,12.73,2017-11-21
1110,m1811,11.58,2017-11-21
1111,m1801,13.6,2017-11-22
1112,m1803,8.87,2017-11-22
1113,m1805,12.81,2017-11-22
1114,m1807,11.1,2017-11-22
1115,m1808,10.8,2017-11-22
1116,m1809,12.64,2017-11-22
1117,m1811,10.83,2017-11-22
1118,m1801,13.14,2017-11-23
1119,m1803,10.38,2017-11-23
1120,m1805,13.43,2017-11-23
1121,m1807,11.05,2017-11-23
1122,m1808,10.55,2017-11-23
1123,m1809,12.64,2017-11-23
1124,m1811,12.64,2017-11-23
1125,m1801,12.02,2017-11-24
1126,m1803,10.42,2017-11-24
1127,m1805,13.57,2017-11-24
1128,m1807,10.99,2017-11-24
1129,m1808,10.6,2017-11-24
1130,m1809,12.09,2017-11-24
1131,m1811,12.09,2017-11-24
1132,m1801,11.31,2017-11-27
1133,m1803,10.73,2017-11-27
1134,m1805,13.33,2017-11-27
1135,m1807,8.65,2017-11-27
1136,m1808,8.65,2017-11-27
1137,m1809,12.28,2017-11-27
1138,m1811,12.28,2017-11-27
1139,m1801,12.58,2017-11-28
1140,m1803,11.52,2017-11-28
1141,m1805,12.63,2017-11-28
1142,m1807,12.63,2017-11-28
1143,m1808,10.81,2017-11-28
1144,m1809,12.43,2017-11-28
1145,m1811,12.43,2017-11-28
1146,m1801,10.35,2017-11-29
1147,m1803,10.73,2017-11-29
1148,m1805,12.66,2017-11-29
1149,m1807,11.68,2017-11-29
1150,m1808,11.68,2017-11-29
1151,m1809,12.92,2017-11-29
1152,m1811,12.92,2017-11-29
1153,m1801,11.45,2017-11-30
1154,m1803,11.78,2017-11-30
1155,m1805,12.47,2017-11-30
1156,m1807,12.47,2017-11-30
1157,m1808,12.43,2017-11-30
1158,m1809,12.43,2017-11-30
1159,m1811,12.43,2017-11-30
1160,m1801,12.45,2017-12-01
1161,m1803,10.54,2017-12-01
1162,m1805,12.35,2017-12-01
1163,m1807,11.08,2017-12-01
1164,m1808,11.74,2017-12-01
1165,m1809,12.04,2017-12-01
1166,m1811,11.12,2017-12-01
1167,m1801,17.31,2017-12-04
1168,m1803,11.22,2017-12-04
1169,m1805,12.93,2017-12-04
1170,m1807,9.85,2017-12-04
1171,m1808,11.6,2017-12-04
1172,m1809,12.16,2017-12-04
1173,m1811,12.16,2017-12-04
1174,m1801,15.27,2017-12-05
1175,m1803,10.78,2017-12-05
1176,m1805,13.4,2017-12-05
1177,m1807,10.76,2017-12-05
1178,m1808,10.91,2017-12-05
1179,m1809,13.27,2017-12-05
1180,m1811,13.27,2017-12-05
1181,m1801,18.56,2017-12-06
1182,m1803,12.53,2017-12-06
1183,m1805,13.85,2017-12-06
1184,m1807,12.97,2017-12-06
1185,m1808,11.47,2017-12-06
1186,m1809,14.09,2017-12-06
1187,m1811,10.99,2017-12-06
1188,m1801,12.72,2017-12-07
1189,m1803,12.72,2017-12-07
1190,m1805,14.21,2017-12-07
1191,m1807,12.02,2017-12-07
1192,m1808,13.26,2017-12-07
1193,m1809,14.32,2017-12-07
1194,m1811,12.32,2017-12-07
1195,m1803,12.26,2017-12-08
1196,m1805,13.95,2017-12-08
1197,m1807,13.09,2017-12-08
1198,m1808,13.55,2017-12-08
1199,m1809,14.14,2017-12-08
1200,m1811,13.89,2017-12-08
1201,m1803,12.41,2017-12-11
1202,m1805,13.93,2017-12-11
1203,m1807,13.73,2017-12-11
1204,m1808,11.47,2017-12-11
1205,m1809,13.75,2017-12-11
1206,m1811,13.75,2017-12-11
1207,m1803,12.56,2017-12-12
1208,m1805,14.07,2017-12-12
1209,m1807,13.9,2017-12-12
1210,m1808,13.9,2017-12-12
1211,m1809,13.85,2017-12-12
1212,m1811,13.6,2017-12-12
1213,m1803,13.23,2017-12-13
1214,m1805,13.78,2017-12-13
1215,m1807,13.78,2017-12-13
1216,m1808,13.52,2017-12-13
1217,m1809,13.52,2017-12-13
1218,m1811,13.52,2017-12-13
1219,m1803,11.62,2017-12-14
1220,m1805,13.39,2017-12-14
1221,m1807,10.35,2017-12-14
1222,m1808,12.2,2017-12-14
1223,m1809,13.43,2017-12-14
1224,m1811,13.43,2017-12-14
1225,m1803,11.25,2017-12-15
1226,m1805,13.04,2017-12-15
1227,m1807,13.04,2017-12-15
1228,m1808,12.22,2017-12-15
1229,m1809,12.49,2017-12-15
1230,m1811,13.41,2017-12-15
1231,m1803,11.91,2017-12-18
1232,m1805,13.45,2017-12-18
1233,m1807,11.98,2017-12-18
1234,m1808,13.62,2017-12-18
1235,m1809,12.96,2017-12-18
1236,m1811,13.61,2017-12-18
1237,m1812,12.83,2017-12-18
1238,m1803,12.08,2017-12-19
1239,m1805,14.02,2017-12-19
1240,m1807,13.99,2017-12-19
1241,m1808,14.07,2017-12-19
1242,m1809,13.05,2017-12-19
1243,m1811,10.68,2017-12-19
1244,m1812,14.2,2017-12-19
1245,m1803,12.21,2017-12-20
1246,m1805,14.12,2017-12-20
1247,m1807,14.85,2017-12-20
1248,m1808,14.64,2017-12-20
1249,m1809,13.25,2017-12-20
1250,m1811,13.25,2017-12-20
1251,m1812,13.25,2017-12-20
1252,m1803,11.43,2017-12-21
1253,m1805,13.85,2017-12-21
1254,m1807,13.85,2017-12-21
1255,m1808,13.11,2017-12-21
1256,m1809,13.21,2017-12-21
1257,m1811,12.53,2017-12-21
1258,m1812,12.53,2017-12-21
1259,m1803,11.65,2017-12-22
1260,m1805,13.5,2017-12-22
1261,m1807,13.5,2017-12-22
1262,m1808,12.91,2017-12-22
1263,m1809,12.91,2017-12-22
1264,m1811,11.34,2017-12-22
1265,m1812,11.34,2017-12-22
1266,m1803,13.49,2017-12-25
1267,m1805,13.24,2017-12-25
1268,m1807,13.24,2017-12-25
1269,m1808,11.21,2017-12-25
1270,m1809,12.88,2017-12-25
1271,m1811,11.18,2017-12-25
1272,m1812,10.41,2017-12-25
1273,m1803,13.36,2017-12-26
1274,m1805,14.19,2017-12-26
1275,m1807,14.3,2017-12-26
1276,m1808,14.25,2017-12-26
1277,m1809,12.87,2017-12-26
1278,m1811,11.81,2017-12-26
1279,m1812,12.01,2017-12-26
1280,m1803,11.78,2017-12-27
1281,m1805,13.82,2017-12-27
1282,m1807,13.82,2017-12-27
1283,m1808,13.06,2017-12-27
1284,m1809,13.06,2017-12-27
1285,m1811,13.06,2017-12-27
1286,m1812,11.56,2017-12-27
1287,m1803,12.53,2017-12-28
1288,m1805,13.16,2017-12-28
1289,m1807,13.16,2017-12-28
1290,m1808,12.74,2017-12-28
1291,m1809,12.74,2017-12-28
1292,m1811,12.74,2017-12-28
1293,m1812,12.74,2017-12-28
1294,m1803,12.63,2017-12-29
1295,m1805,13.16,2017-12-29
1296,m1807,12.49,2017-12-29
1297,m1808,12.49,2017-12-29
1298,m1809,12.77,2017-12-29
1299,m1811,12.88,2017-12-29
1300,m1812,13.03,2017-12-29
1301,m1803,11.72,2018-01-02
1302,m1805,12.56,2018-01-02
1303,m1807,12.56,2018-01-02
1304,m1808,12.82,2018-01-02
1305,m1809,12.82,2018-01-02
1306,m1811,12.82,2018-01-02
1307,m1812,12.82,2018-01-02
1308,m1803,13.04,2018-01-03
1309,m1805,13,2018-01-03
1310,m1807,15.22,2018-01-03
1311,m1808,15.22,2018-01-03
1312,m1809,13.19,2018-01-03
1313,m1811,12.76,2018-01-03
1314,m1812,12.76,2018-01-03
1315,m1803,14.67,2018-01-04
1316,m1805,12.82,2018-01-04
1317,m1807,13.28,2018-01-04
1318,m1808,13.66,2018-01-04
1319,m1809,13.27,2018-01-04
1320,m1811,13.02,2018-01-04
1321,m1812,12.57,2018-01-04
1322,m1803,13.93,2018-01-05
1323,m1805,13.54,2018-01-05
1324,m1807,13.54,2018-01-05
1325,m1808,13.07,2018-01-05
1326,m1809,13.07,2018-01-05
1327,m1811,13.07,2018-01-05
1328,m1812,13.23,2018-01-05
1329,m1803,14.79,2018-01-08
1330,m1805,13.85,2018-01-08
1331,m1807,13.85,2018-01-08
1332,m1808,14.26,2018-01-08
1333,m1809,14.26,2018-01-08
1334,m1811,14.26,2018-01-08
1335,m1812,12.45,2018-01-08
1336,m1803,12.89,2018-01-09
1337,m1805,14.16,2018-01-09
1338,m1807,15.1,2018-01-09
1339,m1808,14.57,2018-01-09
1340,m1809,13.32,2018-01-09
1341,m1811,13.91,2018-01-09
1342,m1812,13.91,2018-01-09
1343,m1803,13.39,2018-01-10
1344,m1805,13.87,2018-01-10
1345,m1807,15.33,2018-01-10
1346,m1808,14.99,2018-01-10
1347,m1809,13.55,2018-01-10
1348,m1811,13.95,2018-01-10
1349,m1812,13.95,2018-01-10
1350,m1803,13.49,2018-01-11
1351,m1805,14.03,2018-01-11
1352,m1807,11.92,2018-01-11
1353,m1808,11.92,2018-01-11
1354,m1809,14.01,2018-01-11
1355,m1811,14.01,2018-01-11
1356,m1812,14.01,2018-01-11
1357,m1803,11.65,2018-01-12
1358,m1805,14.51,2018-01-12
1359,m1807,14.51,2018-01-12
1360,m1808,13.33,2018-01-12
1361,m1809,13.33,2018-01-12
1362,m1811,12.8,2018-01-12
1363,m1812,11.9,2018-01-12
1364,m1803,12.56,2018-01-15
1365,m1805,13.85,2018-01-15
1366,m1807,11.34,2018-01-15
1367,m1808,13.32,2018-01-15
1368,m1809,13.09,2018-01-15
1369,m1811,10.32,2018-01-15
1370,m1812,10.32,2018-01-15
1371,m1803,11.37,2018-01-16
1372,m1805,12.32,2018-01-16
1373,m1807,10.56,2018-01-16
1374,m1808,11.05,2018-01-16
1375,m1809,13.36,2018-01-16
1376,m1811,13.36,2018-01-16
1377,m1812,11.35,2018-01-16
1378,m1803,12.73,2018-01-17
1379,m1805,12.85,2018-01-17
1380,m1807,11.23,2018-01-17
1381,m1808,12.02,2018-01-17
1382,m1809,13.26,2018-01-17
1383,m1811,11.01,2018-01-17
1384,m1812,11.01,2018-01-17
1385,m1901,10.74,2018-01-17
1386,m1803,12.41,2018-01-18
1387,m1805,13.24,2018-01-18
1388,m1807,9.29,2018-01-18
1389,m1808,9.29,2018-01-18
1390,m1809,12.97,2018-01-18
1391,m1811,12.64,2018-01-18
1392,m1812,10.25,2018-01-18
1393,m1901,10.47,2018-01-18
1394,m1803,10.52,2018-01-19
1395,m1805,12.56,2018-01-19
1396,m1807,12.61,2018-01-19
1397,m1808,11.19,2018-01-19
1398,m1809,12.67,2018-01-19
1399,m1811,11.16,2018-01-19
1400,m1812,11.87,2018-01-19
1401,m1901,11.16,2018-01-19
1402,m1803,14.44,2018-01-22
1403,m1805,13.18,2018-01-22
1404,m1807,13.18,2018-01-22
1405,m1808,12.55,2018-01-22
1406,m1809,12.64,2018-01-22
1407,m1811,12.64,2018-01-22
1408,m1812,12.96,2018-01-22
1409,m1901,11.88,2018-01-22
1410,m1803,11.58,2018-01-23
1411,m1805,12.92,2018-01-23
1412,m1807,13.79,2018-01-23
1413,m1808,11.93,2018-01-23
1414,m1809,12.88,2018-01-23
1415,m1811,12.88,2018-01-23
1416,m1812,11.39,2018-01-23
1417,m1901,11.39,2018-01-23
1418,m1803,12.12,2018-01-24
1419,m1805,13.48,2018-01-24
1420,m1807,13.2,2018-01-24
1421,m1808,14.54,2018-01-24
1422,m1809,13.7,2018-01-24
1423,m1811,13.7,2018-01-24
1424,m1812,11.46,2018-01-24
1425,m1901,11.46,2018-01-24
1426,m1803,13.87,2018-01-25
1427,m1805,13.73,2018-01-25
1428,m1807,13.73,2018-01-25
1429,m1808,13.63,2018-01-25
1430,m1809,13.63,2018-01-25
1431,m1811,13.63,2018-01-25
1432,m1812,10.44,2018-01-25
1433,m1901,10.44,2018-01-25
1434,m1803,15.41,2018-01-26
1435,m1805,12.76,2018-01-26
1436,m1807,12.76,2018-01-26
1437,m1808,12.57,2018-01-26
1438,m1809,12.57,2018-01-26
1439,m1811,12.57,2018-01-26
1440,m1812,9.48,2018-01-26
1441,m1901,9.48,2018-01-26
1442,m1803,17.05,2018-01-29
1443,m1805,12.78,2018-01-29
1444,m1807,11.52,2018-01-29
1445,m1808,13.9,2018-01-29
1446,m1809,13.4,2018-01-29
1447,m1811,10.96,2018-01-29
1448,m1812,10.96,2018-01-29
1449,m1901,11.29,2018-01-29
1450,m1803,12.52,2018-01-30
1451,m1805,12.71,2018-01-30
1452,m1807,13.32,2018-01-30
1453,m1808,13.32,2018-01-30
1454,m1809,13.8,2018-01-30
1455,m1811,13.46,2018-01-30
1456,m1812,10.02,2018-01-30
1457,m1901,9.94,2018-01-30
1458,m1803,8.83,2018-01-31
1459,m1805,12.53,2018-01-31
1460,m1807,11.13,2018-01-31
1461,m1808,11.13,2018-01-31
1462,m1809,13.22,2018-01-31
1463,m1811,12.33,2018-01-31
1464,m1812,12.33,2018-01-31
1465,m1901,10.17,2018-01-31
1466,m1803,10.57,2018-02-01
1467,m1805,12.61,2018-02-01
1468,m1807,11.33,2018-02-01
1469,m1808,9.63,2018-02-01
1470,m1809,13.36,2018-02-01
1471,m1811,12.93,2018-02-01
1472,m1812,12.93,2018-02-01
1473,m1901,10.55,2018-02-01
1474,m1803,12.26,2018-02-02
1475,m1805,12.98,2018-02-02
1476,m1807,9.46,2018-02-02
1477,m1808,11.49,2018-02-02
1478,m1809,12.66,2018-02-02
1479,m1811,12.66,2018-02-02
1480,m1812,11.3,2018-02-02
1481,m1901,11.3,2018-02-02
1482,m1803,15.07,2018-02-05
1483,m1805,13.69,2018-02-05
1484,m1807,11.48,2018-02-05
1485,m1808,16.03,2018-02-05
1486,m1809,13.21,2018-02-05
1487,m1811,13.21,2018-02-05
1488,m1812,11.64,2018-02-05
1489,m1901,11.64,2018-02-05
1490,m1803,16.38,2018-02-06
1491,m1805,13.26,2018-02-06
1492,m1807,11.57,2018-02-06
1493,m1808,11.18,2018-02-06
1494,m1809,13.6,2018-02-06
1495,m1811,13.76,2018-02-06
1496,m1812,12.19,2018-02-06
1497,m1901,8.34,2018-02-06
1498,m1803,13.32,2018-02-07
1499,m1805,13.32,2018-02-07
1500,m1807,10.93,2018-02-07
1501,m1808,7.61,2018-02-07
1502,m1809,13.52,2018-02-07
1503,m1811,13.52,2018-02-07
1504,m1812,11.92,2018-02-07
1505,m1901,11.92,2018-02-07
1506,m1805,13.14,2018-02-08
1507,m1807,12.27,2018-02-08
1508,m1808,12.63,2018-02-08
1509,m1809,13.01,2018-02-08
1510,m1811,13.01,2018-02-08
1511,m1812,11.71,2018-02-08
1512,m1901,11.71,2018-02-08
1513,m1805,13.49,2018-02-09
1514,m1807,11.06,2018-02-09
1515,m1808,10.68,2018-02-09
1516,m1809,13.39,2018-02-09
1517,m1811,10.91,2018-02-09
1518,m1812,11.27,2018-02-09
1519,m1901,10.16,2018-02-09
1520,m1805,14.31,2018-02-12
1521,m1807,14.98,2018-02-12
1522,m1808,14.82,2018-02-12
1523,m1809,14.7,2018-02-12
1524,m1811,13.85,2018-02-12
1525,m1812,13.73,2018-02-12
1526,m1901,11.42,2018-02-12
1527,m1805,16.21,2018-02-13
1528,m1807,13.82,2018-02-13
1529,m1808,13.75,2018-02-13
1530,m1809,16.25,2018-02-13
1531,m1811,13.69,2018-02-13
1532,m1812,15.45,2018-02-13
1533,m1901,12.23,2018-02-13
1534,m1805,15.96,2018-02-14
1535,m1807,15.03,2018-02-14
1536,m1808,15.33,2018-02-14
1537,m1809,15.07,2018-02-14
1538,m1811,15.12,2018-02-14
1539,m1812,13.85,2018-02-14
1540,m1901,14.89,2018-02-14
1541,m1805,16.1,2018-02-22
1542,m1807,14.17,2018-02-22
1543,m1808,14.54,2018-02-22
1544,m1809,14.84,2018-02-22
1545,m1811,13.21,2018-02-22
1546,m1812,12.17,2018-02-22
1547,m1901,12.69,2018-02-22
1548,m1805,16.27,2018-02-23
1549,m1807,14.72,2018-02-23
1550,m1808,12.25,2018-02-23
1551,m1809,14.79,2018-02-23
1552,m1811,13.32,2018-02-23
1553,m1812,12.81,2018-02-23
1554,m1901,11.57,2018-02-23
1555,m1805,16.98,2018-02-26
1556,m1807,15.11,2018-02-26
1557,m1808,12.98,2018-02-26
1558,m1809,15.37,2018-02-26
1559,m1811,13.24,2018-02-26
1560,m1812,12.51,2018-02-26
1561,m1901,11.75,2018-02-26
1562,m1805,16.46,2018-02-27
1563,m1807,14.72,2018-02-27
1564,m1808,13.64,2018-02-27
1565,m1809,14.88,2018-02-27
1566,m1811,4.46,2018-02-27
1567,m1812,4.46,2018-02-27
1568,m1901,11.99,2018-02-27
1569,m1805,17.1,2018-02-28
1570,m1807,15.06,2018-02-28
1571,m1808,12.76,2018-02-28
1572,m1809,15.31,2018-02-28
1573,m1811,13.1,2018-02-28
1574,m1812,12.76,2018-02-28
1575,m1901,12.35,2018-02-28
1576,m1805,17.19,2018-03-01
1577,m1807,14.43,2018-03-01
1578,m1808,13.97,2018-03-01
1579,m1809,16.22,2018-03-01
1580,m1811,14.8,2018-03-01
1581,m1812,12.88,2018-03-01
1582,m1901,13.3,2018-03-01
1583,m1805,20.62,2018-03-02
1584,m1807,16.24,2018-03-02
1585,m1808,16.37,2018-03-02
1586,m1809,18.8,2018-03-02
1587,m1811,13.89,2018-03-02
1588,m1812,11.61,2018-03-02
1589,m1901,14.04,2018-03-02
1590,m1805,20.17,2018-03-05
1591,m1807,19.86,2018-03-05
1592,m1808,15.54,2018-03-05
1593,m1809,19.14,2018-03-05
1594,m1811,17.87,2018-03-05
1595,m1812,16.51,2018-03-05
1596,m1901,17.44,2018-03-05
1597,m1805,18.85,2018-03-06
1598,m1807,20.38,2018-03-06
1599,m1808,15.45,2018-03-06
1600,m1809,18.84,2018-03-06
1601,m1811,17.21,2018-03-06
1602,m1812,14.22,2018-03-06
1603,m1901,16.3,2018-03-06
1604,m1805,18.75,2018-03-07
1605,m1807,19.92,2018-03-07
1606,m1808,16.05,2018-03-07
1607,m1809,19.07,2018-03-07
