,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
403,al2105                        ,136,136,126,13.3365,0,0.233161,2020-12-30
404,al2102                        ,8264,10880,180,529.7455,0,0.222611,2020-12-31
405,al2103                        ,1069,2914,96,92.001,0,0.208562,2020-12-31
406,al2104                        ,45,320,45,2.1405,0,0.249084,2020-12-31
407,al2105                        ,114,245,109,9.8255,0,0.226993,2020-12-31
408,al2102                        ,7932,11279,399,680.8265,0,0.228877,2021-01-04
409,al2103                        ,1313,3091,177,175.8955,0,0.214563,2021-01-04
410,al2104                        ,28,348,28,4.106,0,0.226779,2021-01-04
411,al2105                        ,12,257,12,1.337,0,0.194649,2021-01-04
412,al2102                        ,10388,12141,862,653.9595,0,0.227106,2021-01-05
413,al2103                        ,1242,3373,282,104.6615,0,0.214898,2021-01-05
414,al2104                        ,13,353,5,2.476,0,0.231217,2021-01-05
415,al2105                        ,15,272,15,1.4365,0,0.194678,2021-01-05
416,al2102                        ,10062,13047,906,675.7785,0,0.228818,2021-01-06
417,al2103                        ,2351,3739,366,226.815,0,0.217213,2021-01-06
418,al2104                        ,128,460,107,8.6765,0,0.263857,2021-01-06
419,al2105                        ,10,281,9,0.9175,0,0.194428,2021-01-06
420,al2102                        ,14919,13614,567,1144.048,0,0.229562,2021-01-07
421,al2103                        ,3443,4533,794,336.924,0,0.225664,2021-01-07
422,al2104                        ,129,551,91,10.8615,0,0.268339,2021-01-07
423,al2105                        ,25,302,21,3.5995,0,0.209972,2021-01-07
424,al2106                        ,0,0,0,0.0,0,0.209972,2021-01-07
425,al2102                        ,24781,14753,1139,1984.241,0,0.233658,2021-01-08
426,al2103                        ,4324,5282,749,457.908,0,0.229509,2021-01-08
427,al2104                        ,486,803,252,51.4975,0,0.265595,2021-01-08
428,al2105                        ,68,360,58,15.1345,0,0.2077,2021-01-08
429,al2106                        ,32,32,32,7.9765,0,0.203229,2021-01-08
430,al2102                        ,20271,15404,651,1566.5235,0,0.243766,2021-01-11
431,al2103                        ,4959,5607,325,595.6525,0,0.222412,2021-01-11
432,al2104                        ,148,832,29,18.111,0,0.251862,2021-01-11
433,al2105                        ,42,399,39,9.388,0,0.200809,2021-01-11
434,al2106                        ,15,46,14,3.141,0,0.203164,2021-01-11
435,al2102                        ,17573,16959,1555,1017.9165,0,0.24525,2021-01-12
436,al2103                        ,3123,5866,259,256.7175,0,0.215857,2021-01-12
437,al2104                        ,176,818,-14,14.33,0,0.24377,2021-01-12
438,al2105                        ,5,400,1,0.462,0,0.215093,2021-01-12
439,al2106                        ,0,46,0,0.0,0,0.215093,2021-01-12
440,al2102                        ,15455,17305,346,721.939,0,0.237659,2021-01-13
441,al2103                        ,3388,6314,448,258.469,0,0.206191,2021-01-13
442,al2104                        ,167,963,145,17.3955,0,0.190511,2021-01-13
443,al2105                        ,3,403,3,0.17,0,0.230945,2021-01-13
444,al2106                        ,0,46,0,0.0,0,0.230945,2021-01-13
445,al2102                        ,16268,16531,-774,841.8225,0,0.22037,2021-01-14
446,al2103                        ,3314,6893,579,255.7865,0,0.207739,2021-01-14
447,al2104                        ,130,1041,78,20.042,0,0.184814,2021-01-14
448,al2105                        ,1,404,1,0.0505,0,0.236603,2021-01-14
449,al2106                        ,0,46,0,0.0,0,0.236603,2021-01-14
450,al2102                        ,14172,15732,-799,716.0295,67,0.20973,2021-01-15
451,al2103                        ,3519,7477,584,225.8045,0,0.208008,2021-01-15
452,al2104                        ,121,1053,12,19.271,0,0.192892,2021-01-15
453,al2105                        ,0,404,0,0.0,0,0.192892,2021-01-15
454,al2106                        ,0,46,0,0.0,0,0.192892,2021-01-15
455,al2102                        ,10724,15134,-598,646.0055,12,0.225108,2021-01-18
456,al2103                        ,3360,7372,-105,244.9235,0,0.217062,2021-01-18
457,al2104                        ,1423,1695,642,209.1035,0,0.200259,2021-01-18
458,al2105                        ,10,414,10,1.8,0,0.179829,2021-01-18
459,al2106                        ,0,46,0,0.0,0,0.179829,2021-01-18
460,al2102                        ,10527,14544,-590,481.592,0,0.209606,2021-01-19
461,al2103                        ,3897,8146,774,311.464,0,0.206941,2021-01-19
462,al2104                        ,305,1834,139,46.674,0,0.200939,2021-01-19
463,al2105                        ,1,415,1,0.045,0,0.233301,2021-01-19
464,al2106                        ,9,43,-3,1.014,0,0.207654,2021-01-19
465,al2102                        ,7876,14352,-192,436.017,50,0.186661,2021-01-20
466,al2103                        ,3252,8663,517,240.528,0,0.199878,2021-01-20
467,al2104                        ,478,1995,161,62.177,0,0.191063,2021-01-20
468,al2105                        ,7,415,0,0.8825,0,0.19731,2021-01-20
469,al2106                        ,4,43,0,0.5705,0,0.190848,2021-01-20
470,al2102                        ,7300,13863,-489,433.6805,20,0.193194,2021-01-21
471,al2103                        ,4255,9132,469,341.638,0,0.198941,2021-01-21
472,al2104                        ,1425,2676,681,234.8555,0,0.195618,2021-01-21
473,al2105                        ,0,415,0,0.0,0,0.195618,2021-01-21
474,al2106                        ,0,43,0,0.0,0,0.195618,2021-01-21
475,al2102                        ,10343,13712,-151,529.1665,79,0.176313,2021-01-22
476,al2103                        ,5893,9295,163,525.5325,0,0.193112,2021-01-22
477,al2104                        ,533,2708,32,79.3185,0,0.199601,2021-01-22
478,al2105                        ,0,415,0,0.0,0,0.199601,2021-01-22
479,al2106                        ,0,43,0,0.0,0,0.199601,2021-01-22
480,al2102                        ,12672,0,-13712,523.455,2814,0.186418,2021-01-25
481,al2103                        ,5712,9835,540,411.9035,0,0.20583,2021-01-25
482,al2104                        ,837,2971,263,89.3105,0,0.211686,2021-01-25
483,al2105                        ,14,407,-8,1.0615,0,0.224801,2021-01-25
484,al2106                        ,12,41,-2,1.679,0,0.205542,2021-01-25
485,al2103                        ,6708,10460,625,482.3315,0,0.198396,2021-01-26
486,al2104                        ,1663,3680,709,150.449,0,0.193317,2021-01-26
487,al2105                        ,8,411,4,0.477,0,0.225579,2021-01-26
488,al2106                        ,2,42,1,0.1905,0,0.218912,2021-01-26
489,al2103                        ,6136,10980,520,313.6965,0,0.192958,2021-01-27
490,al2104                        ,1297,4023,343,93.1795,0,0.195041,2021-01-27
491,al2105                        ,1,412,1,0.0965,0,0.181598,2021-01-27
492,al2106                        ,0,42,0,0.0,0,0.181598,2021-01-27
493,al2103                        ,12023,10979,-1,690.734,0,0.194223,2021-01-28
494,al2104                        ,2061,4139,116,199.047,0,0.209945,2021-01-28
495,al2105                        ,6,416,4,1.003,0,0.174139,2021-01-28
496,al2106                        ,15,39,-3,2.39,0,0.187112,2021-01-28
497,al2103                        ,11943,11868,889,679.5325,0,0.190293,2021-01-29
498,al2104                        ,2390,4829,690,247.347,0,0.20122,2021-01-29
499,al2105                        ,41,454,38,6.3345,0,0.186953,2021-01-29
500,al2106                        ,2,40,1,1.1295,0,0.311821,2021-01-29
501,al2103                        ,16150,12362,494,1682.245,0,0.212995,2021-02-01
502,al2104                        ,6169,5872,1043,743.6085,0,0.20453,2021-02-01
503,al2105                        ,14,456,2,1.035,0,0.190202,2021-02-01
504,al2106                        ,12,42,2,1.088,0,0.188311,2021-02-01
505,al2103                        ,11902,12124,-238,680.7505,0,0.215798,2021-02-02
506,al2104                        ,2809,5831,-41,256.38,0,0.207395,2021-02-02
507,al2105                        ,40,488,32,4.313,0,0.204888,2021-02-02
508,al2106                        ,0,42,0,0.0,0,0.204888,2021-02-02
509,al2103                        ,8374,12436,312,453.688,10,0.208219,2021-02-03
510,al2104                        ,1422,6056,225,124.416,0,0.20664,2021-02-03
511,al2105                        ,93,574,86,11.7135,0,0.212678,2021-02-03
512,al2106                        ,0,42,0,0.0,0,0.212678,2021-02-03
513,al2103                        ,15891,13336,900,968.1225,0,0.201546,2021-02-04
514,al2104                        ,2934,6433,377,293.574,0,0.207242,2021-02-04
515,al2105                        ,6,568,-6,0.228,0,0.225264,2021-02-04
516,al2106                        ,0,42,0,0.0,0,0.225264,2021-02-04
517,al2103                        ,15704,13278,-58,1385.807,0,0.200995,2021-02-05
518,al2104                        ,4002,6873,440,381.654,0,0.19786,2021-02-05
519,al2105                        ,12,578,10,1.6765,0,0.211888,2021-02-05
520,al2106                        ,0,42,0,0.0,0,0.211888,2021-02-05
521,al2103                        ,16209,14160,882,1242.5735,0,0.209915,2021-02-08
522,al2104                        ,3532,7020,147,323.2065,0,0.213498,2021-02-08
523,al2105                        ,70,617,39,14.747,0,0.204325,2021-02-08
524,al2106                        ,10,45,3,0.692,0,0.194662,2021-02-08
525,al2103                        ,17635,13902,-258,1230.773,0,0.222749,2021-02-09
526,al2104                        ,3935,7443,423,362.993,0,0.20848,2021-02-09
527,al2105                        ,294,825,208,55.8575,0,0.208692,2021-02-09
528,al2106                        ,0,45,0,0.0,0,0.208692,2021-02-09
529,al2103                        ,16793,13678,-224,1082.122,0,0.22429,2021-02-10
530,al2104                        ,3742,7963,520,306.5575,0,0.210337,2021-02-10
531,al2105                        ,24,825,0,4.262,0,0.226282,2021-02-10
532,al2106                        ,0,45,0,0.0,0,0.226282,2021-02-10
533,al2103                        ,10428,13043,-635,1227.46,33,0.252617,2021-02-18
534,al2104                        ,4455,8796,833,566.9725,0,0.214166,2021-02-18
535,al2105                        ,232,966,141,50.2585,0,0.209695,2021-02-18
536,al2106                        ,7,52,7,1.1525,0,0.21883,2021-02-18
537,al2103                        ,10222,11731,-1312,762.797,230,0.228644,2021-02-19
538,al2104                        ,4607,9575,779,460.0675,1,0.229352,2021-02-19
539,al2105                        ,714,1433,467,116.669,0,0.211314,2021-02-19
540,al2106                        ,7,59,7,0.382,0,0.216692,2021-02-19
541,al2103                        ,11874,0,-11731,570.692,3222,0.280961,2021-02-22
542,al2104                        ,9954,11836,2261,1622.5155,1,0.28092,2021-02-22
543,al2105                        ,2018,2391,958,386.195,0,0.239542,2021-02-22
544,al2106                        ,226,215,156,51.813,0,0.22191,2021-02-22
545,al2104                        ,8309,12971,1135,1407.5015,32,0.266698,2021-02-23
546,al2105                        ,7623,5429,3038,1897.3245,0,0.240495,2021-02-23
547,al2106                        ,85,262,47,25.8665,0,0.243515,2021-02-23
548,al2107                        ,33,27,27,7.563,0,0.223336,2021-02-23
549,al2104                        ,7405,12730,-241,1099.0515,19,0.260617,2021-02-24
550,al2105                        ,2925,6083,654,563.797,0,0.226959,2021-02-24
551,al2106                        ,73,303,41,10.122,0,0.234284,2021-02-24
552,al2107                        ,46,69,42,8.007,0,0.220916,2021-02-24
553,al2104                        ,17776,14448,1718,3536.5495,60,0.280942,2021-02-25
554,al2105                        ,4111,6176,93,1026.7415,15,0.255496,2021-02-25
555,al2106                        ,119,360,57,14.1865,0,0.234336,2021-02-25
556,al2107                        ,1,69,0,0.4015,0,0.15318,2021-02-25
557,al2104                        ,23466,16437,1989,4608.2645,0,0.306651,2021-02-26
558,al2105                        ,5056,7636,1460,1313.5965,2,0.271354,2021-02-26
559,al2106                        ,62,416,56,19.158,0,0.217444,2021-02-26
560,al2107                        ,36,88,19,8.913,0,0.226525,2021-02-26
561,al2104                        ,16898,17786,1349,2575.593,0,0.279311,2021-03-01
562,al2105                        ,3917,8538,902,744.923,0,0.260627,2021-03-01
563,al2106                        ,176,488,72,45.301,0,0.23745,2021-03-01
564,al2107                        ,2,88,0,0.2295,0,0.219598,2021-03-01
565,al2104                        ,8535,18268,482,985.301,0,0.263437,2021-03-02
566,al2105                        ,1696,8503,-35,274.531,0,0.25134,2021-03-02
567,al2106                        ,24,507,19,2.893,0,0.232803,2021-03-02
568,al2107                        ,14,92,4,2.7965,0,0.213985,2021-03-02
569,al2104                        ,18961,19598,1330,3021.724,17,0.288777,2021-03-03
570,al2105                        ,4248,8611,108,892.034,1,0.263236,2021-03-03
571,al2106                        ,148,619,112,29.138,0,0.284341,2021-03-03
572,al2107                        ,16,104,12,2.4595,0,0.225263,2021-03-03
573,al2104                        ,23740,21450,1852,3793.02,0,0.292149,2021-03-04
574,al2105                        ,4531,8997,386,1071.7305,0,0.259408,2021-03-04
575,al2106                        ,47,634,15,10.865,0,0.249882,2021-03-04
576,al2107                        ,5,109,5,0.7435,0,0.235435,2021-03-04
577,al2104                        ,19630,20869,-581,2378.485,0,0.27859,2021-03-05
578,al2105                        ,5483,10846,1849,1131.034,0,0.250527,2021-03-05
579,al2106                        ,41,637,3,5.204,0,0.235163,2021-03-05
580,al2107                        ,24,133,24,6.135,0,0.224856,2021-03-05
581,al2104                        ,11397,19976,-893,1233.952,0,0.284156,2021-03-08
582,al2105                        ,3169,10985,139,646.5965,0,0.264713,2021-03-08
583,al2106                        ,18,638,1,3.0385,0,0.252781,2021-03-08
584,al2107                        ,21,146,13,4.113,0,0.230338,2021-03-08
585,al2104                        ,16739,20653,677,1642.069,1,0.274712,2021-03-09
586,al2105                        ,3353,11540,555,712.11,0,0.25953,2021-03-09
587,al2106                        ,29,639,1,4.932,0,0.247447,2021-03-09
588,al2107                        ,0,146,0,0.0,0,0.247447,2021-03-09
589,al2104                        ,16189,21393,740,1523.644,35,0.27427,2021-03-10
590,al2105                        ,3883,12009,469,696.3765,0,0.24638,2021-03-10
591,al2106                        ,37,656,17,3.8835,0,0.237894,2021-03-10
592,al2107                        ,2,146,0,0.1415,0,0.211348,2021-03-10
593,al2104                        ,17533,22771,1378,1555.25,30,0.277161,2021-03-11
594,al2105                        ,4628,12777,768,960.6995,0,0.265365,2021-03-11
595,al2106                        ,93,715,59,10.196,0,0.267693,2021-03-11
