,合约系列,隐含波动率(%),date
822,i2103,35.82,2020-04-02
823,i2005,46.54,2020-04-03
824,i2006,37,2020-04-03
825,i2007,38.68,2020-04-03
826,i2008,38.8,2020-04-03
827,i2009,42.02,2020-04-03
828,i2010,43.12,2020-04-03
829,i2011,43.12,2020-04-03
830,i2012,35.18,2020-04-03
831,i2101,35.18,2020-04-03
832,i2102,35.18,2020-04-03
833,i2103,35.18,2020-04-03
834,i2005,69.18,2020-04-07
835,i2006,39.67,2020-04-07
836,i2007,39.71,2020-04-07
837,i2008,44.36,2020-04-07
838,i2009,42.26,2020-04-07
839,i2010,42.26,2020-04-07
840,i2011,36.6,2020-04-07
841,i2012,36.6,2020-04-07
842,i2101,38.17,2020-04-07
843,i2102,38.17,2020-04-07
844,i2103,38.17,2020-04-07
845,i2005,41.3,2020-04-08
846,i2006,41.3,2020-04-08
847,i2007,37.38,2020-04-08
848,i2008,38.23,2020-04-08
849,i2009,41.21,2020-04-08
850,i2010,38.82,2020-04-08
851,i2011,38.82,2020-04-08
852,i2012,36.93,2020-04-08
853,i2101,36.93,2020-04-08
854,i2102,36.93,2020-04-08
855,i2103,36.93,2020-04-08
856,i2006,35.42,2020-04-09
857,i2007,35.97,2020-04-09
858,i2008,34.21,2020-04-09
859,i2009,38.97,2020-04-09
860,i2010,35.16,2020-04-09
861,i2011,34.82,2020-04-09
862,i2012,32.45,2020-04-09
863,i2101,34.84,2020-04-09
864,i2102,33.28,2020-04-09
865,i2103,32.83,2020-04-09
866,i2006,36.01,2020-04-10
867,i2007,36.1,2020-04-10
868,i2008,39.75,2020-04-10
869,i2009,37.09,2020-04-10
870,i2010,37.09,2020-04-10
871,i2011,34.66,2020-04-10
872,i2012,34.66,2020-04-10
873,i2101,34.06,2020-04-10
874,i2102,34.06,2020-04-10
875,i2103,32.07,2020-04-10
876,i2006,41.68,2020-04-13
877,i2007,34.5,2020-04-13
878,i2008,34.5,2020-04-13
879,i2009,37.14,2020-04-13
880,i2010,38.17,2020-04-13
881,i2011,38.17,2020-04-13
882,i2012,33.53,2020-04-13
883,i2101,33.53,2020-04-13
884,i2102,33.53,2020-04-13
885,i2103,19.39,2020-04-13
886,i2006,36.47,2020-04-14
887,i2007,36.73,2020-04-14
888,i2008,38.79,2020-04-14
889,i2009,36.54,2020-04-14
890,i2010,36.54,2020-04-14
891,i2011,36.54,2020-04-14
892,i2012,32.15,2020-04-14
893,i2101,32.15,2020-04-14
894,i2102,32.15,2020-04-14
895,i2103,30.66,2020-04-14
896,i2006,40.68,2020-04-15
897,i2007,41.54,2020-04-15
898,i2008,48.2,2020-04-15
899,i2009,36.56,2020-04-15
900,i2010,36.56,2020-04-15
901,i2011,36.56,2020-04-15
902,i2012,32.84,2020-04-15
903,i2101,32.84,2020-04-15
904,i2102,32.84,2020-04-15
905,i2103,30.29,2020-04-15
906,i2006,33.77,2020-04-16
907,i2007,33.77,2020-04-16
908,i2008,36.44,2020-04-16
909,i2009,36.44,2020-04-16
910,i2010,36.44,2020-04-16
911,i2011,36.44,2020-04-16
912,i2012,32.69,2020-04-16
913,i2101,32.69,2020-04-16
914,i2102,32.69,2020-04-16
915,i2103,32.69,2020-04-16
916,i2006,33.87,2020-04-17
917,i2007,38.51,2020-04-17
918,i2008,37.31,2020-04-17
919,i2009,36.76,2020-04-17
920,i2010,36.76,2020-04-17
921,i2011,33.29,2020-04-17
922,i2012,33.29,2020-04-17
923,i2101,32.35,2020-04-17
924,i2102,32.35,2020-04-17
925,i2103,31.7,2020-04-17
926,i2104,31.7,2020-04-17
927,i2006,43.14,2020-04-20
928,i2007,43.14,2020-04-20
929,i2008,37.11,2020-04-20
930,i2009,37.11,2020-04-20
931,i2010,35.69,2020-04-20
932,i2011,35.69,2020-04-20
933,i2012,33.04,2020-04-20
934,i2101,32.36,2020-04-20
935,i2102,32.36,2020-04-20
936,i2103,32.36,2020-04-20
937,i2104,32.36,2020-04-20
938,i2006,39.41,2020-04-21
939,i2007,41.86,2020-04-21
940,i2008,42.5,2020-04-21
941,i2009,38.35,2020-04-21
942,i2010,38.35,2020-04-21
943,i2011,34.31,2020-04-21
944,i2012,34.31,2020-04-21
945,i2101,34.54,2020-04-21
946,i2102,34.54,2020-04-21
947,i2103,32.25,2020-04-21
948,i2104,32.25,2020-04-21
949,i2006,36.22,2020-04-22
950,i2007,41.17,2020-04-22
951,i2008,41.17,2020-04-22
952,i2009,38.32,2020-04-22
953,i2010,34.76,2020-04-22
954,i2011,34.76,2020-04-22
955,i2012,36.15,2020-04-22
956,i2101,35.08,2020-04-22
957,i2102,35.08,2020-04-22
958,i2103,35.08,2020-04-22
959,i2104,35.08,2020-04-22
960,i2006,36,2020-04-23
961,i2007,38.42,2020-04-23
962,i2008,38.42,2020-04-23
963,i2009,38.22,2020-04-23
964,i2010,37.5,2020-04-23
965,i2011,37.5,2020-04-23
966,i2012,34.66,2020-04-23
967,i2101,34.18,2020-04-23
968,i2102,34.18,2020-04-23
969,i2103,32.26,2020-04-23
970,i2104,32.26,2020-04-23
971,i2006,39.44,2020-04-24
972,i2007,42.77,2020-04-24
973,i2008,42.77,2020-04-24
974,i2009,37.7,2020-04-24
975,i2010,36.78,2020-04-24
976,i2011,36.78,2020-04-24
977,i2012,34.91,2020-04-24
978,i2101,33.6,2020-04-24
979,i2102,33.6,2020-04-24
980,i2103,33.6,2020-04-24
981,i2104,33.6,2020-04-24
982,i2006,39.22,2020-04-27
983,i2007,33.08,2020-04-27
984,i2008,38.07,2020-04-27
985,i2009,38.08,2020-04-27
986,i2010,38.08,2020-04-27
987,i2011,34.08,2020-04-27
988,i2012,34.48,2020-04-27
989,i2101,34.69,2020-04-27
990,i2102,34.69,2020-04-27
991,i2103,34.69,2020-04-27
992,i2104,34.69,2020-04-27
993,i2006,38.02,2020-04-28
994,i2007,42.28,2020-04-28
995,i2008,38.11,2020-04-28
996,i2009,38.76,2020-04-28
997,i2010,40.62,2020-04-28
998,i2011,40.62,2020-04-28
999,i2012,34.23,2020-04-28
1000,i2101,35.48,2020-04-28
1001,i2102,35.48,2020-04-28
1002,i2103,35.48,2020-04-28
1003,i2104,35.48,2020-04-28
1004,i2006,35.18,2020-04-29
1005,i2007,38.97,2020-04-29
1006,i2008,44.55,2020-04-29
1007,i2009,39.15,2020-04-29
1008,i2010,37.01,2020-04-29
1009,i2011,31.9,2020-04-29
1010,i2012,35.24,2020-04-29
1011,i2101,35.43,2020-04-29
1012,i2102,35.43,2020-04-29
1013,i2103,35.43,2020-04-29
1014,i2104,35.43,2020-04-29
1015,i2006,39.77,2020-04-30
1016,i2007,38.59,2020-04-30
1017,i2008,37.73,2020-04-30
1018,i2009,39.34,2020-04-30
1019,i2010,39.34,2020-04-30
1020,i2011,37.74,2020-04-30
1021,i2012,35.54,2020-04-30
1022,i2101,35.38,2020-04-30
1023,i2102,32.07,2020-04-30
1024,i2103,32.07,2020-04-30
1025,i2104,32.07,2020-04-30
1026,i2006,43.99,2020-05-06
1027,i2007,36.19,2020-05-06
1028,i2008,36.19,2020-05-06
1029,i2009,38.21,2020-05-06
1030,i2010,38.21,2020-05-06
1031,i2011,36.57,2020-05-06
1032,i2012,36.57,2020-05-06
1033,i2101,35.17,2020-05-06
1034,i2102,35.17,2020-05-06
1035,i2103,35.17,2020-05-06
1036,i2104,35.17,2020-05-06
1037,i2006,36.54,2020-05-07
1038,i2007,36.02,2020-05-07
1039,i2008,36.02,2020-05-07
1040,i2009,37.39,2020-05-07
1041,i2010,37.39,2020-05-07
1042,i2011,38.04,2020-05-07
1043,i2012,38.04,2020-05-07
1044,i2101,33.48,2020-05-07
1045,i2102,33.48,2020-05-07
1046,i2103,33.48,2020-05-07
1047,i2104,33.48,2020-05-07
1048,i2006,33.52,2020-05-08
1049,i2007,37.7,2020-05-08
1050,i2008,38.49,2020-05-08
1051,i2009,37.32,2020-05-08
1052,i2010,37.32,2020-05-08
1053,i2011,37.32,2020-05-08
1054,i2012,33.41,2020-05-08
1055,i2101,33.41,2020-05-08
1056,i2102,32.14,2020-05-08
1057,i2103,32.14,2020-05-08
1058,i2104,32.14,2020-05-08
1059,i2006,61.08,2020-05-11
1060,i2007,32.56,2020-05-11
1061,i2008,35.85,2020-05-11
1062,i2009,37.38,2020-05-11
1063,i2010,39.49,2020-05-11
1064,i2011,37.2,2020-05-11
1065,i2012,37.2,2020-05-11
1066,i2101,33.14,2020-05-11
1067,i2102,33.14,2020-05-11
1068,i2103,31.31,2020-05-11
1069,i2104,31.31,2020-05-11
1070,i2006,34.19,2020-05-12
1071,i2007,34.19,2020-05-12
1072,i2008,41.97,2020-05-12
1073,i2009,36.98,2020-05-12
1074,i2010,35.55,2020-05-12
1075,i2011,38.1,2020-05-12
1076,i2012,38.1,2020-05-12
1077,i2101,31.84,2020-05-12
1078,i2102,31.84,2020-05-12
1079,i2103,31.84,2020-05-12
1080,i2104,31.84,2020-05-12
1081,i2007,33.36,2020-05-13
1082,i2008,32.93,2020-05-13
1083,i2009,36.12,2020-05-13
1084,i2010,39.12,2020-05-13
1085,i2011,31.94,2020-05-13
1086,i2012,30.47,2020-05-13
1087,i2101,30.75,2020-05-13
1088,i2102,30.75,2020-05-13
1089,i2103,30.04,2020-05-13
1090,i2104,29.58,2020-05-13
1091,i2007,32.65,2020-05-14
1092,i2008,34.6,2020-05-14
1093,i2009,34.24,2020-05-14
1094,i2010,38.75,2020-05-14
1095,i2011,35.53,2020-05-14
1096,i2012,30.81,2020-05-14
1097,i2101,29.49,2020-05-14
1098,i2102,29.5,2020-05-14
1099,i2103,29.5,2020-05-14
1100,i2104,29.5,2020-05-14
1101,i2007,34.47,2020-05-15
1102,i2008,28.45,2020-05-15
1103,i2009,35.09,2020-05-15
1104,i2010,35.15,2020-05-15
1105,i2011,31.29,2020-05-15
1106,i2012,30.79,2020-05-15
1107,i2101,30.4,2020-05-15
1108,i2102,26.94,2020-05-15
1109,i2103,26.94,2020-05-15
1110,i2104,26.94,2020-05-15
1111,i2007,45.98,2020-05-18
1112,i2008,40.44,2020-05-18
1113,i2009,37.72,2020-05-18
1114,i2010,40.03,2020-05-18
1115,i2011,36.05,2020-05-18
1116,i2012,33.28,2020-05-18
1117,i2101,32.09,2020-05-18
1118,i2102,27.9,2020-05-18
1119,i2103,27.9,2020-05-18
1120,i2104,27.9,2020-05-18
1121,i2007,49.39,2020-05-19
1122,i2008,33.22,2020-05-19
1123,i2009,38.78,2020-05-19
1124,i2010,41.23,2020-05-19
1125,i2011,40.4,2020-05-19
1126,i2012,35.17,2020-05-19
1127,i2101,32.1,2020-05-19
1128,i2102,27.73,2020-05-19
1129,i2103,27.73,2020-05-19
1130,i2104,27.73,2020-05-19
1131,i2007,38,2020-05-20
1132,i2008,37.42,2020-05-20
1133,i2009,39.93,2020-05-20
1134,i2010,39.9,2020-05-20
1135,i2011,36.18,2020-05-20
1136,i2012,36.54,2020-05-20
1137,i2101,36.21,2020-05-20
1138,i2102,31.45,2020-05-20
1139,i2103,30.54,2020-05-20
1140,i2104,29.67,2020-05-20
1141,i2007,41.13,2020-05-21
1142,i2008,41.97,2020-05-21
1143,i2009,41.66,2020-05-21
1144,i2010,42.92,2020-05-21
1145,i2011,36.92,2020-05-21
1146,i2012,32.4,2020-05-21
1147,i2101,34.86,2020-05-21
1148,i2102,31.22,2020-05-21
1149,i2103,31.22,2020-05-21
1150,i2104,27.74,2020-05-21
1151,i2105,27.74,2020-05-21
1152,i2007,45.04,2020-05-22
1153,i2008,34.72,2020-05-22
1154,i2009,42.51,2020-05-22
1155,i2010,36.22,2020-05-22
1156,i2011,33.43,2020-05-22
1157,i2012,36.01,2020-05-22
1158,i2101,36.57,2020-05-22
1159,i2102,30.03,2020-05-22
1160,i2103,30.03,2020-05-22
1161,i2104,33.24,2020-05-22
1162,i2105,31.03,2020-05-22
1163,i2007,46.29,2020-05-25
1164,i2008,37.98,2020-05-25
1165,i2009,42.62,2020-05-25
1166,i2010,42.62,2020-05-25
1167,i2011,40.46,2020-05-25
1168,i2012,36.91,2020-05-25
1169,i2101,35.16,2020-05-25
1170,i2102,33.3,2020-05-25
1171,i2103,33.3,2020-05-25
1172,i2104,33.3,2020-05-25
1173,i2105,33.3,2020-05-25
1174,i2007,51.61,2020-05-26
1175,i2008,36.71,2020-05-26
1176,i2009,40.56,2020-05-26
1177,i2010,40.56,2020-05-26
1178,i2011,35.87,2020-05-26
1179,i2012,35.87,2020-05-26
1180,i2101,34.04,2020-05-26
1181,i2102,29.8,2020-05-26
1182,i2103,34.33,2020-05-26
1183,i2104,29.84,2020-05-26
1184,i2105,31.29,2020-05-26
1185,i2007,46.42,2020-05-27
1186,i2008,41,2020-05-27
1187,i2009,37.47,2020-05-27
1188,i2010,37.47,2020-05-27
1189,i2011,37.07,2020-05-27
1190,i2012,37.07,2020-05-27
1191,i2101,34.54,2020-05-27
1192,i2102,34.54,2020-05-27
1193,i2103,35.14,2020-05-27
1194,i2104,35.14,2020-05-27
1195,i2105,29.13,2020-05-27
1196,i2007,51.85,2020-05-28
1197,i2008,31.01,2020-05-28
1198,i2009,36.07,2020-05-28
1199,i2010,47.51,2020-05-28
1200,i2011,47.51,2020-05-28
1201,i2012,33.66,2020-05-28
1202,i2101,32.94,2020-05-28
1203,i2102,27.48,2020-05-28
1204,i2103,27.48,2020-05-28
1205,i2104,28.92,2020-05-28
1206,i2105,28.92,2020-05-28
1207,i2007,46.34,2020-05-29
1208,i2008,34.84,2020-05-29
1209,i2009,35.49,2020-05-29
1210,i2010,49.88,2020-05-29
1211,i2011,49.88,2020-05-29
1212,i2012,34.44,2020-05-29
1213,i2101,34.44,2020-05-29
1214,i2102,34.44,2020-05-29
1215,i2103,32.32,2020-05-29
1216,i2104,32.32,2020-05-29
1217,i2105,28.74,2020-05-29
1218,i2007,66.14,2020-06-01
1219,i2008,38.29,2020-06-01
1220,i2009,37.51,2020-06-01
1221,i2010,44.84,2020-06-01
1222,i2011,43.59,2020-06-01
1223,i2012,36.29,2020-06-01
1224,i2101,34.81,2020-06-01
1225,i2102,36.55,2020-06-01
1226,i2103,36.32,2020-06-01
1227,i2104,33.7,2020-06-01
1228,i2105,32.09,2020-06-01
1229,i2007,46.65,2020-06-02
1230,i2008,37.96,2020-06-02
1231,i2009,38.83,2020-06-02
1232,i2010,38.83,2020-06-02
1233,i2011,37.72,2020-06-02
1234,i2012,36.1,2020-06-02
1235,i2101,34.32,2020-06-02
1236,i2102,34.32,2020-06-02
1237,i2103,34.32,2020-06-02
1238,i2104,31.12,2020-06-02
1239,i2105,31.12,2020-06-02
1240,i2007,51.92,2020-06-03
1241,i2008,35.45,2020-06-03
1242,i2009,37.74,2020-06-03
1243,i2010,37.74,2020-06-03
1244,i2011,31.67,2020-06-03
1245,i2012,31.67,2020-06-03
1246,i2101,36.77,2020-06-03
1247,i2102,36.77,2020-06-03
1248,i2103,36.77,2020-06-03
1249,i2104,29.03,2020-06-03
1250,i2105,29.03,2020-06-03
1251,i2007,41.33,2020-06-04
1252,i2008,38.97,2020-06-04
1253,i2009,38.87,2020-06-04
1254,i2010,38.87,2020-06-04
1255,i2011,40.45,2020-06-04
1256,i2012,40.45,2020-06-04
1257,i2101,34.8,2020-06-04
1258,i2102,30.91,2020-06-04
1259,i2103,32.74,2020-06-04
1260,i2104,32.51,2020-06-04
1261,i2105,31.59,2020-06-04
1262,i2007,42.31,2020-06-05
1263,i2008,42.31,2020-06-05
1264,i2009,40.27,2020-06-05
1265,i2010,38.03,2020-06-05
1266,i2011,38.03,2020-06-05
1267,i2012,34.25,2020-06-05
1268,i2101,35.34,2020-06-05
1269,i2102,31.3,2020-06-05
1270,i2103,35.54,2020-06-05
1271,i2104,35.54,2020-06-05
1272,i2105,29.6,2020-06-05
1273,i2008,40.42,2020-06-08
1274,i2009,44.81,2020-06-08
1275,i2010,36.94,2020-06-08
1276,i2011,39.98,2020-06-08
1277,i2012,38.25,2020-06-08
1278,i2101,35.44,2020-06-08
1279,i2102,35.16,2020-06-08
1280,i2103,33.92,2020-06-08
1281,i2104,32.54,2020-06-08
1282,i2105,31.61,2020-06-08
1283,i2008,39.25,2020-06-09
1284,i2009,41.02,2020-06-09
1285,i2010,43.05,2020-06-09
1286,i2011,36.39,2020-06-09
1287,i2012,42.18,2020-06-09
1288,i2101,34.13,2020-06-09
1289,i2102,34.13,2020-06-09
1290,i2103,34.58,2020-06-09
1291,i2104,34.58,2020-06-09
1292,i2105,31.44,2020-06-09
1293,i2008,37.29,2020-06-10
1294,i2009,39.87,2020-06-10
1295,i2010,35.44,2020-06-10
1296,i2011,34.91,2020-06-10
1297,i2012,34.03,2020-06-10
1298,i2101,33.86,2020-06-10
1299,i2102,33.64,2020-06-10
1300,i2103,33.72,2020-06-10
1301,i2104,31.44,2020-06-10
1302,i2105,31.5,2020-06-10
1303,i2008,43.77,2020-06-11
1304,i2009,40.61,2020-06-11
1305,i2010,36.59,2020-06-11
1306,i2011,36.61,2020-06-11
1307,i2012,34.46,2020-06-11
1308,i2101,33.88,2020-06-11
1309,i2102,31.96,2020-06-11
1310,i2103,31.96,2020-06-11
1311,i2104,31.17,2020-06-11
1312,i2105,31.35,2020-06-11
1313,i2008,39.31,2020-06-12
1314,i2009,41.55,2020-06-12
1315,i2010,36.19,2020-06-12
1316,i2011,38.49,2020-06-12
1317,i2012,41.04,2020-06-12
1318,i2101,34.54,2020-06-12
1319,i2102,34.54,2020-06-12
1320,i2103,34.54,2020-06-12
1321,i2104,31.74,2020-06-12
1322,i2105,31.74,2020-06-12
1323,i2008,40.85,2020-06-15
1324,i2009,42.37,2020-06-15
1325,i2010,37.73,2020-06-15
1326,i2011,37.73,2020-06-15
1327,i2012,36.96,2020-06-15
1328,i2101,35.86,2020-06-15
1329,i2102,33.01,2020-06-15
1330,i2103,33.01,2020-06-15
1331,i2104,31.81,2020-06-15
1332,i2105,31.81,2020-06-15
1333,i2008,39.45,2020-06-16
1334,i2009,43.81,2020-06-16
1335,i2010,37.87,2020-06-16
1336,i2011,37.87,2020-06-16
1337,i2012,34.5,2020-06-16
1338,i2101,34.5,2020-06-16
1339,i2102,20.02,2020-06-16
1340,i2103,20.02,2020-06-16
1341,i2104,31.79,2020-06-16
1342,i2105,31.79,2020-06-16
1343,i2106,28.97,2020-06-16
1344,i2008,41.5,2020-06-17
1345,i2009,42.13,2020-06-17
1346,i2010,25.14,2020-06-17
1347,i2011,25.14,2020-06-17
1348,i2012,32.13,2020-06-17
1349,i2101,35.13,2020-06-17
1350,i2102,31.49,2020-06-17
1351,i2103,32.37,2020-06-17
1352,i2104,32.25,2020-06-17
1353,i2105,29.9,2020-06-17
1354,i2106,29.9,2020-06-17
1355,i2008,36.62,2020-06-18
1356,i2009,42.6,2020-06-18
1357,i2010,42.6,2020-06-18
1358,i2011,36.49,2020-06-18
1359,i2012,36.49,2020-06-18
1360,i2101,34.88,2020-06-18
1361,i2102,34.88,2020-06-18
1362,i2103,31.26,2020-06-18
1363,i2104,31.26,2020-06-18
1364,i2105,32.3,2020-06-18
1365,i2106,32.3,2020-06-18
1366,i2008,38.08,2020-06-19
1367,i2009,39.94,2020-06-19
1368,i2010,35.27,2020-06-19
1369,i2011,35.03,2020-06-19
1370,i2012,36.36,2020-06-19
1371,i2101,33.46,2020-06-19
1372,i2102,31.66,2020-06-19
1373,i2103,31.48,2020-06-19
1374,i2104,29.07,2020-06-19
1375,i2105,30.77,2020-06-19
1376,i2106,30.77,2020-06-19
1377,i2008,36.06,2020-06-22
1378,i2009,38.04,2020-06-22
1379,i2010,34.97,2020-06-22
1380,i2011,33.87,2020-06-22
1381,i2012,34.71,2020-06-22
1382,i2101,32.43,2020-06-22
1383,i2102,33.54,2020-06-22
1384,i2103,31.91,2020-06-22
1385,i2104,29.84,2020-06-22
1386,i2105,31.21,2020-06-22
1387,i2106,29.27,2020-06-22
1388,i2008,35,2020-06-23
1389,i2009,38.6,2020-06-23
1390,i2010,38.6,2020-06-23
1391,i2011,33.47,2020-06-23
1392,i2012,36.31,2020-06-23
1393,i2101,34.13,2020-06-23
1394,i2102,30.76,2020-06-23
1395,i2103,30.15,2020-06-23
1396,i2104,30.65,2020-06-23
1397,i2105,30.45,2020-06-23
1398,i2106,28.58,2020-06-23
1399,i2008,37.33,2020-06-24
1400,i2009,40.1,2020-06-24
1401,i2010,37.38,2020-06-24
1402,i2011,33.01,2020-06-24
1403,i2012,37.02,2020-06-24
1404,i2101,33.33,2020-06-24
1405,i2102,32.88,2020-06-24
1406,i2103,29.98,2020-06-24
1407,i2104,29.98,2020-06-24
1408,i2105,31.03,2020-06-24
1409,i2106,31.03,2020-06-24
1410,i2008,44.22,2020-06-29
1411,i2009,37.9,2020-06-29
1412,i2010,37.9,2020-06-29
1413,i2011,33.9,2020-06-29
1414,i2012,33.9,2020-06-29
1415,i2101,35.67,2020-06-29
1416,i2102,31.96,2020-06-29
1417,i2103,31.31,2020-06-29
1418,i2104,30.5,2020-06-29
1419,i2105,31.06,2020-06-29
1420,i2106,29.33,2020-06-29
1421,i2008,37.09,2020-06-30
1422,i2009,40.95,2020-06-30
1423,i2010,36.82,2020-06-30
1424,i2011,34.82,2020-06-30
1425,i2012,34.82,2020-06-30
1426,i2101,34.68,2020-06-30
1427,i2102,34.68,2020-06-30
1428,i2103,29.58,2020-06-30
1429,i2104,29.58,2020-06-30
1430,i2105,31.61,2020-06-30
1431,i2106,29.26,2020-06-30
1432,i2008,38.81,2020-07-01
1433,i2009,41.04,2020-07-01
1434,i2010,36.14,2020-07-01
1435,i2011,36.02,2020-07-01
1436,i2012,33.07,2020-07-01
1437,i2101,33.05,2020-07-01
1438,i2102,32.92,2020-07-01
1439,i2103,30.58,2020-07-01
1440,i2104,29,2020-07-01
1441,i2105,29.92,2020-07-01
1442,i2106,29.92,2020-07-01
1443,i2008,62.5,2020-07-02
1444,i2009,38.75,2020-07-02
1445,i2010,48.44,2020-07-02
1446,i2011,31.46,2020-07-02
1447,i2012,31.47,2020-07-02
1448,i2101,32.96,2020-07-02
1449,i2102,32.96,2020-07-02
1450,i2103,28.95,2020-07-02
1451,i2104,28.95,2020-07-02
1452,i2105,29.61,2020-07-02
1453,i2106,29.61,2020-07-02
1454,i2008,51.42,2020-07-03
1455,i2009,39.84,2020-07-03
1456,i2010,31.29,2020-07-03
1457,i2011,34.61,2020-07-03
1458,i2012,34.61,2020-07-03
1459,i2101,31.47,2020-07-03
1460,i2102,31.47,2020-07-03
1461,i2103,28.74,2020-07-03
1462,i2104,28.74,2020-07-03
1463,i2105,30.08,2020-07-03
1464,i2106,30.08,2020-07-03
1465,i2008,87.68,2020-07-06
1466,i2009,39.25,2020-07-06
1467,i2010,37.97,2020-07-06
1468,i2011,37.97,2020-07-06
1469,i2012,32.02,2020-07-06
1470,i2101,32.02,2020-07-06
1471,i2102,32.02,2020-07-06
1472,i2103,31.92,2020-07-06
1473,i2104,31.92,2020-07-06
1474,i2105,31.38,2020-07-06
1475,i2106,31.38,2020-07-06
1476,i2008,39.02,2020-07-07
1477,i2009,39.02,2020-07-07
1478,i2010,38.24,2020-07-07
1479,i2011,30.8,2020-07-07
1480,i2012,30.8,2020-07-07
1481,i2101,33.04,2020-07-07
1482,i2102,30.66,2020-07-07
1483,i2103,28.66,2020-07-07
1484,i2104,31.28,2020-07-07
1485,i2105,30.56,2020-07-07
1486,i2106,30.56,2020-07-07
1487,i2009,41.47,2020-07-08
1488,i2010,37.37,2020-07-08
1489,i2011,36.38,2020-07-08
1490,i2012,34.28,2020-07-08
1491,i2101,33.17,2020-07-08
1492,i2102,33.17,2020-07-08
1493,i2103,29.34,2020-07-08
1494,i2104,29.34,2020-07-08
1495,i2105,29.82,2020-07-08
1496,i2106,29.82,2020-07-08
1497,i2009,39.19,2020-07-09
1498,i2010,35,2020-07-09
1499,i2011,31.77,2020-07-09
1500,i2012,34.38,2020-07-09
1501,i2101,34.69,2020-07-09
1502,i2102,34.69,2020-07-09
1503,i2103,34.69,2020-07-09
1504,i2104,28.7,2020-07-09
1505,i2105,28.7,2020-07-09
1506,i2106,28.7,2020-07-09
1507,i2009,40.2,2020-07-10
1508,i2010,40.2,2020-07-10
1509,i2011,40.2,2020-07-10
1510,i2012,32.98,2020-07-10
1511,i2101,32.98,2020-07-10
1512,i2102,30.72,2020-07-10
1513,i2103,30.72,2020-07-10
1514,i2104,35.21,2020-07-10
1515,i2105,35.21,2020-07-10
1516,i2106,35.21,2020-07-10
1517,i2009,42.02,2020-07-13
1518,i2010,30.66,2020-07-13
1519,i2011,32,2020-07-13
1520,i2012,46.81,2020-07-13
1521,i2101,34.54,2020-07-13
1522,i2102,32.92,2020-07-13
1523,i2103,30.02,2020-07-13
1524,i2104,30.48,2020-07-13
1525,i2105,30.1,2020-07-13
1526,i2106,29.12,2020-07-13
1527,i2009,46.3,2020-07-14
1528,i2010,34.36,2020-07-14
1529,i2011,31.38,2020-07-14
1530,i2012,34.49,2020-07-14
1531,i2101,35.29,2020-07-14
1532,i2102,32.47,2020-07-14
1533,i2103,32.48,2020-07-14
1534,i2104,33.51,2020-07-14
1535,i2105,33.11,2020-07-14
1536,i2106,33.11,2020-07-14
1537,i2009,41.64,2020-07-15
1538,i2010,60,2020-07-15
1539,i2011,60,2020-07-15
1540,i2012,34.38,2020-07-15
1541,i2101,34.38,2020-07-15
1542,i2102,33.48,2020-07-15
1543,i2103,33.48,2020-07-15
1544,i2104,32.76,2020-07-15
1545,i2105,32.57,2020-07-15
1546,i2106,30.76,2020-07-15
1547,i2009,37.17,2020-07-16
1548,i2010,37.34,2020-07-16
1549,i2011,37.47,2020-07-16
1550,i2012,36.36,2020-07-16
1551,i2101,36.93,2020-07-16
1552,i2102,34.81,2020-07-16
1553,i2103,34.81,2020-07-16
1554,i2104,33.73,2020-07-16
1555,i2105,33.73,2020-07-16
1556,i2106,33.73,2020-07-16
1557,i2107,29.22,2020-07-16
1558,i2009,44.12,2020-07-17
1559,i2010,34.64,2020-07-17
1560,i2011,32.83,2020-07-17
1561,i2012,34.31,2020-07-17
1562,i2101,37.27,2020-07-17
1563,i2102,32.8,2020-07-17
1564,i2103,33,2020-07-17
1565,i2104,32.52,2020-07-17
1566,i2105,31.58,2020-07-17
1567,i2106,31.58,2020-07-17
1568,i2107,31.58,2020-07-17
1569,i2009,33.59,2020-07-20
1570,i2010,32.42,2020-07-20
1571,i2011,34.04,2020-07-20
1572,i2012,39.26,2020-07-20
1573,i2101,34.07,2020-07-20
1574,i2102,34.59,2020-07-20
1575,i2103,34.59,2020-07-20
1576,i2104,33.43,2020-07-20
1577,i2105,33.43,2020-07-20
1578,i2106,33.43,2020-07-20
1579,i2107,33.43,2020-07-20
1580,i2009,35.9,2020-07-21
1581,i2010,28.02,2020-07-21
1582,i2011,28.02,2020-07-21
1583,i2012,31.89,2020-07-21
1584,i2101,32.84,2020-07-21
1585,i2102,30.73,2020-07-21
1586,i2103,30.81,2020-07-21
1587,i2104,33.09,2020-07-21
1588,i2105,30.38,2020-07-21
1589,i2106,30.84,2020-07-21
1590,i2107,29.27,2020-07-21
1591,i2009,39.72,2020-07-22
1592,i2010,39.19,2020-07-22
1593,i2011,33.9,2020-07-22
1594,i2012,37.05,2020-07-22
1595,i2101,34.11,2020-07-22
1596,i2102,32.31,2020-07-22
1597,i2103,32.31,2020-07-22
1598,i2104,32.06,2020-07-22
1599,i2105,32.06,2020-07-22
1600,i2106,32.06,2020-07-22
1601,i2107,28.39,2020-07-22
1602,i2009,38.1,2020-07-23
1603,i2010,33.68,2020-07-23
1604,i2011,31.07,2020-07-23
1605,i2012,36.19,2020-07-23
1606,i2101,36.56,2020-07-23
1607,i2102,36.56,2020-07-23
1608,i2103,32.53,2020-07-23
